56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
56.25714966666666,10.0690625
